user_id,age,gender,location,income_level,activity_score,rewards
7986,29,Female,Bangalore,Low,60,TShirt;Coupon10
7987,45,Male,Delhi,Medium,10,TShirt;GiftCard
7988,23,Male,Mumbai,Low,35,Coupon10;TShirt;Voucher
7989,26,Other,Mumbai,Low,49,Coupon10;Cashback;TShirt
7990,47,Female,Delhi,Medium,10,GiftCard;Coupon10;Cashback
7991,23,Other,Bangalore,High,47,Coupon10;Voucher;TShirt
7992,44,Other,Chennai,Low,46,Coupon10;GiftCard
7993,30,Male,Chennai,High,85,GiftCard;Coupon10;TShirt
7994,58,Female,Kolkata,High,26,Cashback
7995,35,Female,Chennai,High,7,TShirt
7996,54,Male,Delhi,Medium,76,GiftCard;Cashback
7997,33,Female,Kolkata,Low,77,GiftCard;Voucher
7998,52,Male,Bangalore,Medium,30,TShirt;GiftCard
7999,28,Female,Bangalore,High,61,TShirt;GiftCard
8000,25,Male,Delhi,Low,63,Voucher;Coupon10;Cashback
8001,40,Female,Mumbai,Low,58,Voucher
8002,38,Other,Chennai,Medium,7,GiftCard;Cashback;TShirt
8003,38,Female,Bangalore,High,54,TShirt;Cashback
8004,22,Other,Bangalore,High,76,Voucher
8005,28,Male,Mumbai,Medium,78,TShirt;Voucher
8006,53,Other,Kolkata,High,23,Voucher;GiftCard
8007,39,Male,Chennai,High,79,Voucher;Cashback;TShirt
8008,40,Male,Delhi,Low,79,Voucher;Coupon10;GiftCard
8009,21,Other,Delhi,High,1,Cashback;TShirt
8010,30,Female,Mumbai,Medium,100,Cashback
8011,51,Other,Chennai,High,48,TShirt;Coupon10;GiftCard
8012,20,Other,Kolkata,Low,10,Coupon10;Cashback
8013,42,Male,Kolkata,Low,50,Coupon10;Voucher;GiftCard
8014,58,Male,Mumbai,Medium,56,TShirt
8015,42,Female,Kolkata,Medium,100,GiftCard
8016,26,Female,Kolkata,Low,98,GiftCard;Coupon10
8017,24,Male,Bangalore,Medium,49,Coupon10;Cashback
8018,34,Male,Kolkata,Medium,33,Cashback;Coupon10
8019,39,Male,Chennai,High,83,Voucher;GiftCard
8020,23,Other,Chennai,Medium,29,TShirt
8021,43,Female,Chennai,Medium,72,TShirt
8022,40,Female,Kolkata,High,89,Coupon10
8023,37,Female,Chennai,Low,56,GiftCard
8024,55,Male,Kolkata,Low,27,Voucher;Coupon10
8025,34,Other,Mumbai,High,87,Coupon10
8026,55,Male,Delhi,High,27,TShirt;GiftCard;Coupon10
8027,52,Other,Kolkata,Medium,91,GiftCard
8028,35,Other,Mumbai,Low,55,TShirt
8029,48,Male,Kolkata,Medium,87,Voucher;TShirt;Coupon10
8030,35,Female,Mumbai,High,43,Cashback;GiftCard;Coupon10
8031,24,Female,Chennai,Medium,83,TShirt
8032,48,Female,Bangalore,High,10,GiftCard;TShirt;Cashback
8033,32,Male,Chennai,High,31,TShirt
8034,38,Other,Delhi,High,7,Cashback;TShirt;Voucher
8035,30,Male,Chennai,High,46,Voucher
8036,52,Female,Kolkata,Medium,17,TShirt
8037,21,Male,Mumbai,High,62,GiftCard;Cashback;Coupon10
8038,36,Female,Kolkata,Medium,98,GiftCard
8039,50,Female,Bangalore,Medium,31,TShirt;Voucher
8040,46,Male,Bangalore,Medium,45,Voucher
8041,40,Female,Mumbai,High,54,GiftCard
8042,60,Other,Chennai,Medium,82,Coupon10
8043,47,Other,Chennai,Low,85,Coupon10;Cashback;Voucher
8044,34,Other,Bangalore,High,5,Cashback;Voucher
8045,30,Male,Chennai,High,75,Voucher;TShirt
8046,51,Male,Chennai,Low,68,Coupon10;Cashback;Voucher
8047,33,Other,Mumbai,Low,81,Coupon10;GiftCard;Cashback
8048,23,Female,Kolkata,Low,61,Coupon10
8049,54,Male,Mumbai,Medium,73,GiftCard;Coupon10
8050,56,Other,Mumbai,High,43,Cashback
8051,30,Female,Bangalore,Low,53,Coupon10
8052,41,Other,Mumbai,Low,26,GiftCard;Voucher
8053,56,Male,Kolkata,Low,36,TShirt
8054,53,Female,Mumbai,High,98,GiftCard
8055,48,Male,Delhi,Medium,37,GiftCard
8056,19,Male,Delhi,Low,7,Voucher
8057,45,Female,Chennai,High,69,Coupon10;GiftCard;TShirt
8058,38,Other,Bangalore,Medium,53,Coupon10;GiftCard
8059,59,Other,Bangalore,High,33,Cashback;GiftCard;TShirt
8060,47,Female,Chennai,High,67,GiftCard
8061,55,Female,Mumbai,Low,29,TShirt
8062,24,Female,Kolkata,Medium,62,Cashback;GiftCard
8063,35,Other,Chennai,Low,60,GiftCard
8064,20,Other,Mumbai,Low,89,Coupon10;GiftCard
8065,28,Other,Chennai,Low,3,Coupon10;Cashback;TShirt
8066,50,Other,Kolkata,Low,30,GiftCard
8067,40,Male,Bangalore,Medium,7,Coupon10
8068,60,Female,Mumbai,Low,70,Voucher;GiftCard
8069,26,Other,Kolkata,High,43,Cashback;Voucher
8070,41,Male,Chennai,Medium,99,TShirt;Voucher;Cashback
8071,54,Female,Kolkata,Low,13,GiftCard;Voucher
8072,21,Male,Chennai,Medium,76,GiftCard;TShirt;Coupon10
8073,24,Female,Bangalore,Medium,10,GiftCard;Voucher
8074,60,Female,Delhi,Low,21,Cashback;GiftCard;TShirt
8075,35,Other,Chennai,Medium,39,TShirt;Coupon10;GiftCard
8076,24,Other,Chennai,Medium,29,Cashback;GiftCard;Voucher
8077,42,Female,Mumbai,Medium,69,GiftCard;Cashback
8078,45,Other,Kolkata,High,47,Voucher;Coupon10;Cashback
8079,27,Male,Bangalore,Medium,17,Cashback
8080,26,Female,Mumbai,Medium,48,Coupon10;Voucher;Cashback
8081,27,Other,Delhi,Medium,42,Voucher;Cashback;GiftCard
8082,33,Other,Chennai,High,66,Cashback;Coupon10;TShirt
8083,35,Female,Chennai,High,95,TShirt;Coupon10
8084,23,Male,Bangalore,Low,86,Cashback;Coupon10;Voucher
8085,37,Other,Kolkata,Medium,31,GiftCard;TShirt;Cashback
8086,32,Male,Kolkata,Low,27,GiftCard
8087,54,Other,Mumbai,Medium,83,Cashback;TShirt
8088,29,Male,Bangalore,High,40,GiftCard;Coupon10;Voucher
8089,28,Male,Kolkata,Medium,63,TShirt
8090,54,Male,Delhi,Medium,21,Coupon10
8091,18,Male,Bangalore,Low,83,TShirt;Voucher
8092,37,Other,Kolkata,High,41,Voucher;TShirt;Coupon10
8093,57,Male,Bangalore,Medium,26,Cashback;TShirt;GiftCard
8094,49,Other,Delhi,High,86,Coupon10;GiftCard;TShirt
8095,38,Male,Chennai,Low,30,GiftCard;Cashback;Coupon10
8096,29,Female,Delhi,Medium,92,TShirt;Voucher
8097,27,Male,Bangalore,Low,73,Voucher;GiftCard
8098,27,Male,Bangalore,High,47,Voucher
8099,36,Other,Kolkata,Medium,33,TShirt;Cashback;Voucher
8100,29,Other,Chennai,Low,88,TShirt;GiftCard;Coupon10
8101,59,Other,Chennai,Medium,62,TShirt;Cashback
8102,35,Female,Delhi,Medium,14,Cashback;GiftCard;Coupon10
8103,55,Male,Bangalore,Medium,35,Coupon10;Voucher;GiftCard
8104,37,Male,Chennai,Low,27,Voucher
8105,21,Male,Delhi,High,59,Coupon10
8106,52,Male,Chennai,Low,23,Cashback;Coupon10
8107,27,Male,Kolkata,Medium,81,TShirt;Voucher
8108,31,Male,Delhi,High,67,TShirt;Voucher;Cashback
8109,37,Female,Kolkata,Medium,88,Voucher;GiftCard
8110,45,Other,Mumbai,Low,72,GiftCard
8111,29,Female,Delhi,Low,59,Voucher;Coupon10;Cashback
8112,30,Male,Delhi,Medium,8,TShirt
8113,19,Male,Bangalore,Low,2,Voucher;TShirt;Cashback
8114,25,Male,Delhi,Medium,63,Coupon10
8115,36,Male,Bangalore,High,3,TShirt;GiftCard;Coupon10
8116,24,Male,Chennai,Low,58,Cashback;Voucher;TShirt
8117,42,Female,Delhi,Medium,90,Voucher;Coupon10;Cashback
8118,34,Other,Chennai,Low,42,GiftCard;Voucher;TShirt
8119,22,Other,Delhi,Medium,34,TShirt;Voucher;Cashback
8120,46,Female,Kolkata,High,84,Voucher;GiftCard
8121,43,Male,Delhi,Medium,7,Cashback;TShirt;Coupon10
8122,22,Female,Delhi,Medium,26,TShirt;Cashback;Voucher
8123,56,Male,Bangalore,Medium,49,Cashback
8124,21,Female,Chennai,Low,14,Cashback
8125,53,Female,Mumbai,Medium,72,Cashback;TShirt;Voucher
8126,30,Other,Mumbai,Low,59,Voucher
8127,26,Other,Chennai,Medium,70,Cashback;Voucher;TShirt
8128,56,Other,Mumbai,Low,2,TShirt
8129,43,Female,Kolkata,Low,56,GiftCard
8130,40,Female,Bangalore,Medium,48,TShirt;Cashback
8131,27,Female,Bangalore,Medium,56,Coupon10;Voucher;Cashback
8132,36,Other,Delhi,Low,33,GiftCard
8133,25,Male,Delhi,Low,23,TShirt;Voucher
8134,37,Other,Bangalore,Medium,70,GiftCard;TShirt
8135,19,Female,Bangalore,Medium,52,Cashback
8136,50,Other,Bangalore,High,36,Cashback
8137,47,Other,Delhi,High,94,TShirt;Voucher
8138,42,Other,Mumbai,High,88,GiftCard;TShirt
8139,56,Female,Bangalore,Low,16,Coupon10;GiftCard
8140,32,Female,Delhi,Medium,84,Voucher;Coupon10
8141,23,Other,Mumbai,High,19,GiftCard
8142,56,Female,Chennai,Medium,55,Coupon10;Voucher
8143,49,Female,Kolkata,High,43,GiftCard
8144,28,Female,Kolkata,Medium,66,TShirt
8145,57,Other,Kolkata,Medium,66,Voucher;Cashback
8146,57,Female,Mumbai,High,4,Cashback
8147,46,Female,Mumbai,High,59,TShirt
8148,51,Other,Delhi,Low,33,Coupon10
8149,56,Male,Mumbai,High,14,TShirt;GiftCard
8150,45,Male,Bangalore,High,32,Voucher
8151,38,Other,Delhi,Low,79,Voucher
8152,32,Other,Bangalore,Medium,89,TShirt
8153,22,Male,Chennai,Low,72,GiftCard;Cashback
8154,49,Other,Bangalore,High,29,Voucher;Cashback;Coupon10
8155,29,Male,Bangalore,Medium,2,GiftCard;Cashback;Coupon10
8156,51,Other,Chennai,High,5,TShirt;GiftCard;Voucher
8157,23,Other,Chennai,Medium,76,TShirt
8158,23,Other,Delhi,Low,64,Voucher;GiftCard;Cashback
8159,19,Other,Kolkata,Medium,88,GiftCard;Cashback;Coupon10
8160,43,Male,Delhi,Low,19,Cashback;TShirt
8161,56,Female,Bangalore,Medium,58,Cashback;GiftCard
8162,40,Male,Bangalore,High,31,Voucher
8163,47,Male,Mumbai,Low,27,Coupon10;GiftCard;TShirt
8164,45,Male,Delhi,High,25,TShirt
8165,21,Other,Delhi,Medium,21,Voucher;Cashback;Coupon10
8166,47,Other,Mumbai,Medium,35,Cashback
8167,33,Female,Chennai,Medium,16,Coupon10;Cashback
8168,52,Male,Chennai,Low,61,TShirt;Voucher
8169,39,Female,Delhi,Low,70,Coupon10;Cashback;GiftCard
8170,50,Female,Kolkata,High,38,Coupon10;Voucher
8171,51,Female,Mumbai,Low,52,GiftCard
8172,48,Female,Bangalore,Low,17,Coupon10
8173,41,Male,Bangalore,High,48,Cashback
8174,41,Male,Mumbai,High,63,Voucher;GiftCard
8175,41,Male,Kolkata,Medium,92,Cashback
8176,58,Other,Bangalore,Medium,58,Cashback;TShirt;Voucher
8177,25,Male,Delhi,Medium,77,Coupon10
8178,57,Male,Bangalore,Low,80,GiftCard;Cashback;TShirt
8179,29,Male,Kolkata,Low,77,TShirt;Voucher
8180,36,Other,Kolkata,High,66,Cashback;TShirt
8181,57,Female,Kolkata,High,35,GiftCard
8182,35,Female,Chennai,High,28,Cashback;Coupon10
8183,19,Female,Chennai,High,97,Voucher;TShirt;GiftCard
8184,52,Male,Bangalore,Low,80,GiftCard;TShirt
8185,56,Female,Chennai,Medium,82,TShirt
8186,41,Male,Delhi,High,33,TShirt;Cashback;Coupon10
8187,20,Other,Delhi,Low,27,Coupon10;Voucher
8188,21,Female,Mumbai,Medium,23,GiftCard;Voucher
8189,31,Female,Kolkata,Medium,21,Coupon10
8190,40,Other,Mumbai,Medium,67,Voucher
8191,32,Male,Mumbai,Low,43,TShirt;Coupon10;Cashback
8192,35,Female,Bangalore,Low,98,Cashback;Voucher;TShirt
8193,21,Female,Mumbai,Low,21,Cashback
8194,28,Other,Chennai,Low,85,Cashback;GiftCard;Coupon10
8195,25,Other,Chennai,Low,19,Cashback;Voucher
8196,30,Other,Delhi,Low,4,TShirt;GiftCard
8197,23,Male,Kolkata,Low,5,Cashback;TShirt
8198,34,Male,Delhi,Medium,79,TShirt;GiftCard
8199,48,Male,Chennai,Low,10,TShirt
8200,26,Male,Kolkata,Low,98,Coupon10;Voucher
8201,21,Female,Kolkata,Low,30,Voucher
8202,47,Other,Bangalore,High,51,TShirt
8203,55,Male,Mumbai,Low,83,Coupon10;Cashback
8204,40,Male,Chennai,Medium,5,TShirt;Cashback;Voucher
8205,37,Male,Chennai,Low,58,Coupon10;Voucher;GiftCard
8206,40,Male,Chennai,Medium,31,TShirt;Voucher;GiftCard
8207,42,Male,Mumbai,Medium,99,Coupon10;TShirt;Cashback
8208,21,Female,Delhi,Low,74,Cashback;Coupon10
8209,38,Male,Kolkata,Low,0,Voucher
8210,29,Other,Delhi,High,81,Coupon10
8211,32,Other,Mumbai,High,97,TShirt;Coupon10;Voucher
8212,38,Other,Chennai,Low,72,Coupon10
8213,35,Male,Delhi,High,30,GiftCard;Cashback;Voucher
8214,59,Female,Bangalore,High,90,Coupon10
8215,31,Male,Kolkata,Low,93,TShirt;Coupon10
8216,31,Other,Chennai,Low,48,Coupon10;GiftCard;Cashback
8217,19,Female,Mumbai,Medium,75,Coupon10
8218,24,Other,Kolkata,Medium,39,Cashback;GiftCard
8219,23,Female,Delhi,Low,33,Coupon10;TShirt
8220,20,Female,Bangalore,High,8,Voucher
8221,46,Female,Chennai,High,51,Voucher;TShirt;Cashback
8222,19,Other,Mumbai,High,65,Voucher;GiftCard
8223,32,Other,Chennai,Low,82,TShirt;Cashback
8224,25,Male,Bangalore,Low,31,Cashback
8225,18,Other,Bangalore,Medium,55,GiftCard;Voucher;Coupon10
8226,32,Other,Delhi,Low,49,TShirt
8227,21,Female,Delhi,Low,73,Voucher
8228,49,Female,Kolkata,High,76,TShirt;GiftCard;Cashback
8229,25,Male,Kolkata,Low,100,Voucher;Coupon10;TShirt
8230,32,Female,Bangalore,Low,75,Coupon10;Cashback
8231,33,Other,Bangalore,Low,33,Coupon10
8232,20,Female,Mumbai,Low,28,Cashback;GiftCard
8233,33,Other,Mumbai,High,21,Coupon10;Voucher;GiftCard
8234,19,Other,Delhi,Low,87,GiftCard;Voucher
8235,46,Female,Chennai,Medium,12,GiftCard;Cashback
8236,27,Male,Kolkata,Low,74,TShirt
8237,21,Other,Delhi,Low,98,Cashback
8238,58,Male,Chennai,High,89,Cashback;GiftCard;TShirt
8239,34,Male,Bangalore,Medium,80,Coupon10
8240,51,Female,Bangalore,Low,13,Cashback
8241,46,Female,Mumbai,Low,88,Cashback
8242,59,Male,Chennai,Low,24,GiftCard;Coupon10;Cashback
8243,19,Other,Delhi,Low,25,TShirt;Coupon10;Cashback
8244,46,Female,Bangalore,Low,38,Voucher
8245,49,Other,Mumbai,Medium,32,Voucher;Cashback;GiftCard
8246,21,Female,Bangalore,Medium,74,Cashback;TShirt
8247,55,Other,Chennai,Low,28,TShirt;Cashback;GiftCard
8248,24,Male,Chennai,Low,68,Voucher;Cashback;TShirt
8249,41,Male,Mumbai,High,89,Cashback;GiftCard;Voucher
8250,48,Male,Bangalore,Medium,58,TShirt;Coupon10;Voucher
8251,53,Male,Kolkata,Low,92,TShirt;GiftCard;Cashback
8252,59,Other,Kolkata,Low,14,Cashback;Coupon10
8253,36,Female,Delhi,Medium,92,Cashback;Coupon10;TShirt
8254,55,Female,Bangalore,High,65,Coupon10;Voucher;GiftCard
8255,48,Male,Mumbai,Medium,94,Voucher;Cashback
8256,40,Male,Kolkata,Medium,17,Voucher;Coupon10
8257,31,Female,Bangalore,Medium,31,Voucher
8258,47,Other,Chennai,High,97,Cashback;Coupon10;GiftCard
8259,29,Male,Chennai,Low,44,Cashback;GiftCard
8260,21,Other,Chennai,Medium,99,Coupon10;TShirt;Cashback
8261,39,Male,Mumbai,Medium,77,GiftCard;Cashback;Coupon10
8262,50,Other,Bangalore,Medium,20,Voucher;GiftCard
8263,23,Male,Bangalore,Low,26,Coupon10
8264,59,Other,Chennai,Low,83,Cashback
8265,46,Female,Mumbai,Medium,83,Coupon10;Voucher
8266,37,Male,Delhi,Low,0,Coupon10
8267,21,Other,Delhi,Medium,25,Voucher;Coupon10
8268,37,Other,Chennai,Medium,81,TShirt
8269,58,Female,Delhi,Medium,42,TShirt;Cashback
8270,23,Female,Kolkata,Low,12,Voucher;GiftCard
8271,45,Female,Mumbai,Medium,14,GiftCard
8272,58,Female,Kolkata,Low,4,Coupon10
8273,35,Male,Mumbai,Low,33,Voucher;Cashback
8274,22,Female,Bangalore,High,28,Coupon10;Voucher;Cashback
8275,21,Female,Kolkata,Medium,68,Cashback;Coupon10;TShirt
8276,59,Male,Bangalore,High,23,Voucher
8277,24,Other,Bangalore,Medium,81,Cashback
8278,22,Male,Mumbai,Low,46,GiftCard
8279,55,Female,Delhi,Low,31,Voucher;Cashback
8280,18,Female,Kolkata,High,75,TShirt;Cashback
8281,19,Other,Mumbai,Low,82,TShirt;Cashback
8282,23,Female,Delhi,Medium,46,Voucher
8283,45,Male,Chennai,High,29,GiftCard;Voucher
8284,54,Male,Delhi,Low,87,GiftCard;Voucher;TShirt
8285,52,Female,Chennai,Low,11,Voucher;Cashback
8286,54,Female,Mumbai,Low,61,GiftCard
8287,53,Other,Mumbai,High,35,Voucher
8288,26,Other,Chennai,Low,70,Voucher;Coupon10
8289,34,Other,Delhi,High,52,GiftCard;Cashback
8290,43,Female,Mumbai,High,91,TShirt;Cashback
8291,21,Male,Delhi,Low,66,TShirt
8292,33,Male,Mumbai,Low,73,Cashback;Voucher;TShirt
8293,23,Female,Chennai,High,1,Cashback
8294,46,Other,Delhi,High,25,GiftCard
8295,55,Other,Bangalore,High,28,Cashback
8296,30,Other,Kolkata,High,23,TShirt
8297,30,Other,Bangalore,High,0,Voucher;Cashback;Coupon10
8298,48,Male,Kolkata,Low,92,Cashback;GiftCard
8299,31,Other,Mumbai,Medium,3,Coupon10;GiftCard;Voucher
8300,23,Other,Kolkata,High,68,Cashback
8301,26,Other,Delhi,High,45,Coupon10;GiftCard
8302,57,Female,Chennai,Medium,27,Voucher
8303,44,Other,Kolkata,Medium,5,TShirt;GiftCard
8304,30,Other,Delhi,High,50,Coupon10;Cashback;Voucher
8305,57,Female,Chennai,Medium,4,TShirt;Cashback;GiftCard
8306,44,Male,Chennai,High,45,TShirt;Coupon10;Cashback
8307,32,Male,Chennai,Low,84,Coupon10
8308,44,Male,Mumbai,Low,44,TShirt;Coupon10;Cashback
8309,53,Female,Bangalore,Medium,85,GiftCard;Voucher
8310,40,Other,Bangalore,High,24,GiftCard
8311,48,Other,Kolkata,Medium,92,TShirt;GiftCard
8312,24,Male,Chennai,Low,36,Cashback;Voucher
8313,41,Other,Kolkata,Low,77,Cashback;Coupon10
8314,58,Male,Bangalore,Medium,53,TShirt;GiftCard
8315,58,Other,Bangalore,High,99,Coupon10;TShirt;GiftCard
8316,32,Other,Delhi,High,58,Coupon10;Voucher
8317,41,Other,Bangalore,Low,22,Cashback;TShirt;Voucher
8318,56,Female,Mumbai,Medium,85,GiftCard;Cashback
8319,24,Female,Bangalore,Low,26,Coupon10;TShirt
8320,41,Male,Mumbai,Low,52,Cashback;Voucher
8321,22,Other,Delhi,Medium,68,TShirt
8322,29,Male,Bangalore,Low,1,Coupon10
8323,27,Male,Kolkata,Low,61,GiftCard;Voucher;TShirt
8324,40,Other,Delhi,Low,99,GiftCard
8325,39,Other,Bangalore,High,47,Voucher;Cashback;Coupon10
8326,20,Female,Delhi,Medium,20,Coupon10;GiftCard
8327,44,Female,Delhi,High,54,Coupon10
8328,52,Other,Mumbai,Medium,7,Cashback;Coupon10
8329,27,Other,Bangalore,Medium,70,TShirt
8330,46,Female,Chennai,Medium,88,Voucher;Coupon10;GiftCard
8331,22,Other,Kolkata,High,88,Voucher;TShirt
8332,58,Male,Bangalore,Medium,15,GiftCard
8333,23,Other,Bangalore,Medium,58,Cashback
8334,37,Male,Kolkata,High,56,GiftCard;Cashback
8335,34,Female,Mumbai,Medium,31,Coupon10;Cashback;TShirt
8336,53,Male,Bangalore,Low,72,Voucher;Coupon10
8337,27,Female,Mumbai,High,12,GiftCard;Voucher
8338,44,Female,Delhi,Low,16,Cashback;TShirt
8339,31,Male,Delhi,Medium,99,Cashback;Voucher;TShirt
8340,25,Male,Chennai,Medium,23,Cashback
8341,21,Male,Bangalore,Low,72,TShirt
8342,23,Other,Mumbai,High,57,Coupon10;Voucher;GiftCard
8343,34,Male,Bangalore,Medium,75,GiftCard
8344,45,Female,Bangalore,High,80,Cashback;TShirt
8345,46,Male,Kolkata,Low,70,Cashback
8346,30,Other,Delhi,Medium,8,GiftCard;Coupon10;Voucher
8347,58,Male,Chennai,High,29,TShirt
8348,18,Other,Chennai,Low,93,GiftCard;TShirt
8349,18,Male,Bangalore,Low,90,Coupon10;Voucher;TShirt
8350,18,Female,Delhi,Low,43,Cashback;TShirt
8351,34,Male,Bangalore,Low,25,GiftCard
8352,43,Other,Bangalore,Medium,50,Cashback;GiftCard
8353,39,Other,Bangalore,Medium,21,Coupon10;Voucher
8354,56,Male,Mumbai,Low,27,GiftCard
8355,54,Other,Chennai,Medium,66,Coupon10;TShirt;GiftCard
8356,40,Other,Chennai,High,61,Cashback
8357,28,Male,Chennai,Low,69,GiftCard;Coupon10
8358,31,Male,Delhi,Medium,38,Coupon10;Cashback;TShirt
8359,37,Male,Kolkata,High,52,GiftCard;Coupon10;Cashback
8360,37,Female,Chennai,Low,91,Cashback
8361,29,Female,Kolkata,High,64,TShirt;GiftCard
8362,49,Female,Bangalore,Low,84,Voucher;TShirt
8363,56,Other,Chennai,Medium,51,Voucher;TShirt
8364,51,Male,Kolkata,Low,84,Cashback
8365,23,Other,Kolkata,Medium,78,Voucher;Coupon10;GiftCard
8366,26,Female,Mumbai,Medium,17,TShirt;Coupon10;GiftCard
8367,21,Other,Bangalore,High,93,TShirt
8368,52,Female,Chennai,Medium,17,Voucher
8369,41,Male,Mumbai,Medium,86,Cashback;TShirt;GiftCard
8370,19,Female,Mumbai,High,23,Coupon10
8371,37,Other,Kolkata,High,98,TShirt;GiftCard
8372,45,Female,Kolkata,Medium,60,Voucher;Coupon10;GiftCard
8373,38,Other,Kolkata,Low,51,TShirt
8374,33,Female,Chennai,Low,37,Coupon10;TShirt;Voucher
8375,24,Male,Mumbai,High,1,TShirt
8376,41,Other,Kolkata,Low,40,GiftCard;Cashback;Voucher
8377,18,Male,Chennai,Medium,58,Cashback
8378,47,Other,Delhi,Low,98,Coupon10;Cashback
8379,41,Other,Mumbai,Medium,41,Voucher
8380,55,Other,Delhi,Medium,88,Coupon10;TShirt;GiftCard
8381,52,Other,Mumbai,Low,95,Coupon10;GiftCard;Cashback
8382,30,Female,Kolkata,Medium,94,TShirt;Cashback;Voucher
8383,36,Male,Kolkata,Medium,84,Cashback;Voucher
8384,31,Male,Kolkata,Medium,8,Voucher;Cashback;TShirt
8385,49,Female,Chennai,Low,45,GiftCard
8386,41,Female,Mumbai,Low,67,Voucher;Coupon10
8387,29,Male,Bangalore,High,55,TShirt
8388,47,Male,Kolkata,Low,24,Voucher
8389,45,Female,Kolkata,Medium,79,TShirt
8390,19,Female,Kolkata,Medium,88,Coupon10;GiftCard
8391,55,Male,Kolkata,High,88,Coupon10;Voucher
8392,51,Other,Delhi,Medium,26,GiftCard
8393,34,Female,Kolkata,High,4,TShirt;Cashback
8394,27,Male,Mumbai,Low,15,TShirt;GiftCard;Cashback
8395,52,Male,Bangalore,High,25,GiftCard;Coupon10
8396,60,Other,Kolkata,Medium,74,GiftCard
8397,34,Other,Delhi,High,23,Coupon10
8398,57,Male,Kolkata,High,0,Coupon10
8399,51,Other,Delhi,Medium,0,Voucher;TShirt
8400,37,Female,Chennai,Low,40,TShirt;Cashback;GiftCard
8401,45,Other,Chennai,High,19,Coupon10;Cashback;TShirt
8402,31,Male,Delhi,Low,44,Voucher;TShirt;Cashback
8403,54,Female,Kolkata,Medium,75,TShirt
8404,35,Female,Chennai,Medium,81,GiftCard;Cashback
8405,56,Other,Bangalore,Medium,16,TShirt;Cashback
8406,42,Female,Bangalore,Low,71,Cashback;TShirt
8407,59,Female,Mumbai,Low,78,Cashback;Voucher;Coupon10
8408,39,Female,Chennai,High,24,Cashback
8409,60,Other,Kolkata,Low,33,GiftCard;Coupon10;Voucher
8410,32,Other,Mumbai,Low,35,GiftCard;Coupon10;TShirt
8411,42,Other,Bangalore,Low,23,Coupon10;TShirt;Cashback
8412,20,Male,Chennai,High,65,GiftCard
8413,56,Other,Mumbai,High,47,Cashback
8414,51,Male,Chennai,Medium,30,GiftCard;Coupon10;Voucher
8415,37,Female,Bangalore,Low,60,Cashback
8416,22,Female,Bangalore,Medium,70,GiftCard
8417,48,Male,Delhi,Low,25,TShirt;Coupon10;GiftCard
8418,32,Other,Bangalore,High,50,Cashback
8419,37,Other,Bangalore,Low,56,Cashback
8420,58,Other,Mumbai,Medium,53,GiftCard;Coupon10
8421,48,Other,Delhi,Low,64,GiftCard
8422,31,Female,Chennai,Low,76,Coupon10
8423,56,Other,Bangalore,Medium,44,TShirt;GiftCard;Voucher
8424,29,Female,Chennai,Medium,6,TShirt;Coupon10;GiftCard
8425,39,Other,Bangalore,Medium,34,GiftCard;Voucher;Coupon10
8426,36,Other,Delhi,Medium,69,Coupon10
8427,35,Male,Kolkata,High,84,TShirt;Voucher;GiftCard
8428,51,Male,Kolkata,Low,47,Voucher;Coupon10
8429,56,Female,Bangalore,Medium,25,Cashback;GiftCard;TShirt
8430,32,Other,Bangalore,High,64,GiftCard;Coupon10;Voucher
8431,37,Other,Kolkata,Medium,84,TShirt
8432,35,Other,Bangalore,Medium,64,Cashback
8433,37,Female,Kolkata,Medium,49,Cashback
8434,59,Female,Bangalore,Medium,78,GiftCard;Voucher;TShirt
8435,59,Other,Mumbai,Medium,85,TShirt
8436,26,Male,Mumbai,Low,19,GiftCard;Cashback
8437,47,Female,Bangalore,Low,90,Cashback;TShirt;GiftCard
8438,18,Female,Mumbai,Medium,87,Coupon10;Voucher
8439,32,Other,Delhi,High,82,Cashback;Coupon10;TShirt
8440,41,Female,Mumbai,Medium,45,Coupon10;Voucher
8441,54,Female,Kolkata,Low,41,Coupon10;TShirt;GiftCard
8442,35,Female,Delhi,High,31,Coupon10;Voucher
8443,60,Male,Chennai,High,89,Voucher
8444,56,Other,Bangalore,Low,72,GiftCard
8445,58,Other,Kolkata,High,54,Voucher
8446,46,Male,Delhi,High,100,TShirt
8447,28,Female,Mumbai,Low,25,Voucher
8448,52,Male,Delhi,Low,27,GiftCard
8449,36,Male,Bangalore,High,99,Coupon10
8450,48,Male,Bangalore,Low,89,Voucher
8451,52,Other,Chennai,High,11,GiftCard
8452,21,Male,Bangalore,Medium,11,Cashback;Coupon10;GiftCard
8453,45,Male,Kolkata,High,68,Cashback
8454,42,Female,Bangalore,Medium,91,Coupon10;Cashback;Voucher
8455,56,Female,Kolkata,Medium,69,Cashback
8456,51,Other,Mumbai,Medium,81,Coupon10;GiftCard;Voucher
8457,19,Female,Delhi,Low,0,Voucher
8458,50,Male,Delhi,High,74,Cashback;Coupon10
8459,49,Female,Kolkata,High,76,GiftCard
8460,47,Male,Delhi,High,93,TShirt;Voucher
8461,54,Other,Delhi,Medium,80,GiftCard;TShirt;Coupon10
8462,60,Male,Bangalore,High,48,Coupon10
8463,59,Female,Delhi,High,8,Cashback;Coupon10
